,provider_id,provider_name,year,total_avg_payment,payment_rank
7054,440034,METHODIST MEDICAL CENTER OF OAK RIDGE,2012,228.065318558125,7055
7055,330006,ST JOSEPH'S MEDICAL CENTER,2012,228.06212812272727,7056
7056,140130,LAKE FOREST HOSPITAL,2013,228.05133170388888,7057
7057,150021,PARKVIEW REGIONAL MEDICAL CENTER,2013,228.04400506631578,7058
7058,440047,GIBSON GENERAL HOSPITAL,2013,228.02956465,7059
7059,10001,SOUTHEAST ALABAMA MEDICAL CENTER,2013,228.02590597545452,7060
7060,140043,CGH MEDICAL CENTER,2012,228.01660524,7061
7061,460003,SALT LAKE REGIONAL MEDICAL CENTER,2013,228.01496372375,7062
7062,520048,MERCY MED CTR OF OSHKOSH,2012,227.93949195800002,7063
7063,60027,BOULDER COMMUNITY HOSPITAL,2012,227.9384091557895,7064
7064,490042,CARILION NEW RIVER VALLEY MEDICAL CENTER,2011,227.92258051764705,7065
7065,450068,MEMORIAL HERMANN TEXAS MEDICAL CENTER,2012,227.91761496333334,7066
7066,490059,BON SECOURS ST MARYS HOSPITAL,2012,227.9022178865,7067
7067,330094,COLUMBIA MEMORIAL HOSPITAL,2013,227.84640984857145,7068
7068,160153,MERCY MEDICAL CENTER-SIOUX CITY,2013,227.84395286777777,7069
7069,230239,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,2013,227.83028955375,7070
7070,170137,LAWRENCE MEMORIAL HOSPITAL,2011,227.8228125265,7071
7071,40085,HELENA REGIONAL MEDICAL CENTER,2011,227.80402910000004,7072
7072,180128,THREE RIVERS MEDICAL CENTER,2013,227.78803112,7073
7073,170017,SUSAN B ALLEN MEMORIAL HOSPITAL,2013,227.78799044133333,7074
7074,390265,JEFFERSON REGIONAL MEDICAL CENTER,2011,227.770843449375,7075
7075,450130,NIX HEALTH CARE SYSTEM,2012,227.770189195,7076
7076,390119,MOSES TAYLOR HOSPITAL,2011,227.76461967470587,7077
7077,520013,SACRED HEART HSPTL,2012,227.73440963846153,7078
7078,170188,KANSAS CITY ORTHOPAEDIC INSTITUTE,2013,227.71415732,7079
7079,270012,BENEFIS HOSPITALS INC,2011,227.71391267950003,7080
7080,190020,LANE REGIONAL MEDICAL CENTER,2013,227.71044189,7081
7081,60016,CENTURA HEALTH-ST THOMAS MORE HOSPITAL,2011,227.70772979461537,7082
7082,450587,BROWNWOOD REGIONAL MEDICAL CENTER,2011,227.666861386,7083
7083,520160,APPLETON MEDICAL CTR,2013,227.64862357272725,7084
7084,390127,PHOENIXVILLE HOSPITAL,2011,227.60171536470588,7085
7085,100175,DESOTO MEMORIAL HOSPITAL,2011,227.56705720909093,7086
7086,10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2012,227.56634076400002,7087
7087,30037,ST LUKES MEDICAL CENTER,2012,227.5428674353846,7088
7088,430077,RAPID CITY REGIONAL HOSPITAL,2011,227.53256839428573,7089
7089,40007,ST VINCENT INFIRMARY MEDICAL CENTER,2011,227.5263036747619,7090
7090,140026,ST MARYS HOSPITAL,2012,227.50665806,7091
7091,390231,ABINGTON MEMORIAL HOSPITAL,2012,227.50598690136366,7092
7092,340098,CAROLINAS MEDICAL  CENTER-PINEVILLE,2013,227.498838333,7093
7093,490011,BON SECOURS DEPAUL MEDICAL CENTER,2012,227.48839998210525,7094
7094,370020,VALLEY VIEW REGIONAL HOSPITAL,2011,227.46024708,7095
7095,40071,JEFFERSON REGIONAL MEDICAL CENTER,2013,227.45539842785715,7096
7096,110146,SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS,2013,227.42786912666668,7097
7097,110192,EMORY EASTSIDE MEDICAL CENTER,2012,227.42751351176472,7098
7098,330006,ST JOSEPH'S MEDICAL CENTER,2013,227.41352392272728,7099
7099,140077,TOUCHETTE REGIONAL HOSPITAL INC,2011,227.407860365,7100
7100,110076,DEKALB MEDICAL CENTER,2011,227.39639429352943,7101
7101,40134,ARKANSAS HEART HOSPITAL,2012,227.37006378722222,7102
7102,180106,"CLINTON COUNTY HOSPITAL, INC",2013,227.35265711222223,7103
7103,450289,HARRIS HEALTH SYSTEM,2013,227.35178269260868,7104
7104,370192,NORTHWEST SURGICAL HOSPITAL,2011,227.3421424,7105
7105,110018,NEWTON MEDICAL CENTER,2013,227.33347532,7106
7106,180049,PATTIE A CLAY REGIONAL MEDICAL CENTER,2012,227.32386421714287,7107
7107,260138,ST LUKES HOSPITAL OF KANSAS CITY,2011,227.32167809499998,7108
7108,40088,MEDICAL CENTER SOUTH ARKANSAS,2012,227.31488712222222,7109
7109,390185,HAZLETON GENERAL HOSPITAL,2012,227.30837968749998,7110
7110,330090,ARNOT OGDEN MEDICAL CENTER,2012,227.2820600794737,7111
7111,50179,EMANUEL MEDICAL CENTER INC,2011,227.27731355333333,7112
7112,230002,ST MARY MERCY HOSPITAL,2013,227.2652129175,7113
7113,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,2011,227.25418992944444,7114
7114,390270,GEISINGER WYOMING VALLEY MEDICAL CENTER,2011,227.2482600576,7115
7115,370097,SOUTHWESTERN MEDICAL CENTER,2013,227.2414340657143,7116
7116,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,2013,227.22808562235295,7117
7117,100109,FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER,2011,227.21890948714287,7118
7118,250138,RIVER OAKS HOSPITAL,2012,227.20345532266668,7119
7119,50551,LOS ALAMITOS MEDICAL CENTER,2012,227.16887713454545,7120
7120,100072,FLORIDA HOSPITAL FISH MEMORIAL,2012,227.16636328789474,7121
7121,230058,MERCY HOSPITAL - GRAYLING,2013,227.16395501083332,7122
7122,450209,NORTHWEST TEXAS HOSPITAL,2013,227.0989657731579,7123
7123,510030,DAVIS MEMORIAL HOSPITAL,2013,227.05848792642857,7124
7124,170176,OVERLAND PARK REG MED CTR,2013,227.04106736125,7125
7125,140063,RUSH OAK PARK HOSPITAL,2012,227.02066641,7126
7126,450237,CHRISTUS SANTA ROSA HOSPITAL,2013,227.01427600526318,7127
7127,520096,WHEATON FRANCISCAN HEALTHCARE  ALL SAINTS,2013,227.0071574323077,7128
7128,180045,ST ELIZABETH FLORENCE,2011,226.99609455,7129
7129,430027,SANFORD USD MEDICAL CENTER,2013,226.95950148111112,7130
7130,390179,CHESTER COUNTY HOSPITAL,2012,226.9567788782353,7131
7131,440034,METHODIST MEDICAL CENTER OF OAK RIDGE,2013,226.956507423125,7132
7132,390002,UPMC MCKEESPORT,2012,226.93997463166667,7133
7133,390045,WILLIAMSPORT REGIONAL MEDICAL CENTER,2012,226.93313372866666,7134
7134,100276,CORAL SPRINGS MEDICAL CENTER,2011,226.90419461857144,7135
7135,360212,LAKEWOOD HOSPITAL,2013,226.87761575312499,7136
7136,110142,EVANS MEMORIAL HOSPITAL,2011,226.87166175142858,7137
7137,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,2012,226.861923366875,7138
7138,220065,NOBLE HOSPITAL,2012,226.83767999545455,7139
7139,100093,BAPTIST HOSPITAL,2012,226.83129429238093,7140
7140,490060,CLINCH VALLEY MEDICAL CENTER,2012,226.80829151999998,7141
7141,670034,SCOTT & WHITE HOSPITAL-ROUND ROCK,2012,226.79795314653848,7142
7142,40036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,2012,226.75594299055555,7143
7143,360090,ST LUKE'S HOSPITAL,2013,226.74580133736842,7144
7144,450565,PALO PINTO GENERAL HOSPITAL,2013,226.73988731727275,7145
7145,520100,BELOIT MEM HSPTL,2012,226.7093710304167,7146
7146,260059,ST JOHNS HOSPITAL-LEBANON,2011,226.675455684375,7147
7147,160112,SPENCER MUNICIPAL HOSPITAL,2011,226.67460345,7148
7148,160153,MERCY MEDICAL CENTER-SIOUX CITY,2011,226.66214294277776,7149
7149,140189,SARAH BUSH LINCOLN HEALTH CENTER,2013,226.65472172842104,7150
7150,240018,MAYO CLINIC HEALTH SYSTEM IN RED WING,2012,226.63607116666668,7151
7151,10078,NORTHEAST ALABAMA REGIONAL MED CENTER,2013,226.61167103285715,7152
7152,390003,GEISINGER - BLOOMSBURG HOSPITAL,2013,226.60279134857143,7153
7153,520059,AURORA MEMORIAL HSPTL BURLINGTON,2012,226.6004633057143,7154
7154,140032,ST ANTHONYS MEMORIAL HOSPITAL,2012,226.59484444777777,7155
7155,190099,AVOYELLES HOSPITAL,2012,226.56583404399998,7156
7156,60015,CENTURA HEALTH-ST ANTHONY HOSPITAL,2012,226.55078506421054,7157
7157,360065,FISHER-TITUS HOSPITAL,2012,226.53373850333332,7158
7158,40022,"NW ARKANSAS HOSPITALS, LLC",2012,226.51486611842105,7159
7159,450698,LAMB HEALTHCARE CENTER,2011,226.507674425,7160
7160,330221,WYCKOFF HEIGHTS MEDICAL CENTER,2013,226.50492680235294,7161
7161,420089,EAST COOPER MEDICAL CENTER,2012,226.50357318529413,7162
7162,450775,KINGWOOD MEDICAL CENTER,2012,226.49792862076922,7163
7163,150064,FAYETTE REGIONAL HEALTH SYSTEM,2011,226.49162364142856,7164
7164,450662,VALLEY REGIONAL MEDICAL CENTER,2013,226.47949877699998,7165
7165,50684,MENIFEE VALLEY MEDICAL CENTER,2012,226.43142631,7166
7166,140063,RUSH OAK PARK HOSPITAL,2011,226.394921256,7167
7167,110229,"PIEDMONT NEWNAN HOSPITAL, INC",2013,226.386253259375,7168
7168,140177,JACKSON PARK HOSPITAL,2013,226.36855961,7169
7169,360009,LIMA MEMORIAL HEALTH SYSTEM,2011,226.366083032,7170
7170,70020,MIDDLESEX HOSPITAL,2013,226.36393546,7171
7171,50169,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,2013,226.35970854263158,7172
7172,390093,CLARION HOSPITAL,2012,226.35615153166668,7173
7173,360075,UHHS RICHMOND HEIGHTS HOSPITAL,2013,226.34308229050004,7174
7174,260047,CAPITAL REGION MEDICAL CENTER,2013,226.33049953785715,7175
7175,50603,SADDLEBACK MEMORIAL MEDICAL CENTER,2011,226.3201460675,7176
7176,50261,SIERRA VIEW DISTRICT HOSPITAL,2013,226.307817533,7177
7177,190065,BATON ROUGE GENERAL MEDICAL CENTER,2013,226.29549338,7178
7178,500051,OVERLAKE HOSPITAL MEDICAL CENTER,2012,226.2940153768421,7179
7179,440197,TRISTAR SOUTHERN HILLS MEDICAL CENTER,2012,226.2907751291667,7180
7180,420083,MARY BLACK MEMORIAL HOSPITAL,2013,226.283042212,7181
7181,140051,SKOKIE HOSPITAL,2012,226.2784674564706,7182
7182,370026,ST MARY'S REGIONAL MEDICAL CENTER,2012,226.27833376368417,7183
7183,10090,PROVIDENCE HOSPITAL,2013,226.2604766105,7184
7184,520063,ST JOSEPHS COM HSPTL WEST BEND,2011,226.23550768785714,7185
7185,180018,ST CLAIRE REGIONAL MEDICAL CENTER,2013,226.1345664115,7186
7186,320017,LOVELACE WOMEN'S HOSPITAL,2013,226.13392135875,7187
7187,200063,PENOBSCOT BAY MEDICAL CENTER,2012,226.09077253666666,7188
7188,40004,WASHINGTON REGIONAL MED CTR AT NORTH HILLS,2011,226.07435133294118,7189
7189,390147,MONONGAHELA VALLEY HOSPITAL,2012,226.06869908333334,7190
7190,320017,LOVELACE WOMEN'S HOSPITAL,2012,226.0644935875,7191
7191,520004,"MAYO CLINIC HLTH SYSTEM- FRANCISCAN MED CTR, INC",2012,226.06401307294118,7192
7192,10114,"MEDICAL WEST, AN AFFILIATE OF UAB HEALTH SYSTEM",2013,226.03825649294117,7193
7193,10024,JACKSON HOSPITAL & CLINIC INC,2011,226.01793156421053,7194
7194,110010,EMORY UNIVERSITY HOSPITAL,2012,225.9731267026667,7195
7195,230040,PENNOCK HOSPITAL,2011,225.96374120533335,7196
7196,190079,ST CHARLES PARISH HOSPITAL,2011,225.9407226625,7197
7197,370032,DEACONESS HOSPITAL,2013,225.939601434,7198
7198,10129,NORTH BALDWIN INFIRMARY,2012,225.91045650333334,7199
7199,420079,TRIDENT MEDICAL CENTER,2012,225.90624785,7200
7200,450698,LAMB HEALTHCARE CENTER,2012,225.8922058825,7201
7201,330221,WYCKOFF HEIGHTS MEDICAL CENTER,2012,225.88438275588237,7202
7202,230002,ST MARY MERCY HOSPITAL,2012,225.88278415294118,7203
7203,70012,ROCKVILLE GENERAL HOSPITAL,2012,225.86683811466668,7204
7204,450872,USMD HOSPITAL AT ARLINGTON L P,2011,225.84685800000003,7205
7205,100093,BAPTIST HOSPITAL,2013,225.82646854095236,7206
7206,500084,VALLEY GENERAL HOSPITAL,2011,225.82396029199998,7207
7207,450697,SOUTHWEST GENERAL HOSPITAL,2011,225.81259751625,7208
7208,320018,MEMORIAL MEDICAL CENTER INC,2013,225.8111295057143,7209
7209,160080,MERCY MEDICAL CENTER-CLINTON,2012,225.79963016857144,7210
7210,390185,LEHIGH VALLEY HOSPITAL - HAZLETON,2013,225.7891022569231,7211
7211,30043,SIERRA VISTA REGIONAL HEALTH CENTER INC,2012,225.78861521750002,7212
7212,490114,WELLMONT LONESOME PINE HOSPITAL,2013,225.758839108,7213
7213,450803,DOCTORS HOSPITAL TIDWELL,2011,225.742980775,7214
7214,250082,DELTA REGIONAL MEDICAL CENTER,2012,225.73966908875,7215
7215,330224,BENEDICTINE HOSPITAL,2011,225.72542603214285,7216
7216,310064,ATLANTICARE REGIONAL MEDICAL CENTER - CITY DIV,2011,225.68328304789472,7217
7217,520066,MERCY HLTH SYS CORP,2012,225.63399045916665,7218
7218,230089,BEAUMONT HEALTH SYSTEM,2013,225.6339843170588,7219
7219,330037,LAKESIDE MEMORIAL HOSPITAL,2013,225.6006030325,7220
7220,360075,UHHS RICHMOND HEIGHTS HOSPITAL,2011,225.592532463125,7221
7221,150009,CLARK MEMORIAL HOSPITAL,2011,225.58884860142857,7222
7222,420038,LAURENS COUNTY HEALTHCARE SYSTEM,2012,225.58135513066665,7223
7223,510053,ST JOSEPH HOSPITAL,2012,225.574651865,7224
7224,360058,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,2011,225.55338957846152,7225
7225,150059,RIVERVIEW HOSPITAL,2013,225.54733354500001,7226
7226,520091,HOWARD YOUNG MED CTR,2012,225.528419334,7227
7227,340096,LEXINGTON MEMORIAL HOSPITAL INC,2012,225.47786879125,7228
7228,340037,KINGS MOUNTAIN HOSPITAL INC,2012,225.46291692916665,7229
7229,340096,LEXINGTON MEMORIAL HOSPITAL INC,2013,225.45316560999999,7230
7230,230118,HURON MEDICAL CENTER,2012,225.44914207785715,7231
7231,390321,SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH,2012,225.403687209,7232
7232,260179,ST LUKES HOSPITAL,2012,225.3798728026087,7233
7233,520017,ST JOSEPHS HSPTL,2011,225.37852187375,7234
7234,360212,LAKEWOOD HOSPITAL,2012,225.371125166875,7235
7235,440185,SKYRIDGE MEDICAL CENTER,2013,225.36219010166667,7236
7236,230241,ST JOHN RIVER DISTRICT HOSPITAL,2013,225.3598382435,7237
7237,340171,PRESBYTERIAN HOSPITAL MATTHEWS,2012,225.33239234250001,7238
7238,360175,CLINTON MEMORIAL HOSPITAL,2013,225.33152771882354,7239
7239,390049,ST LUKE'S HOSPITAL BETHLEHEM,2013,225.3201835316,7240
7240,50385,PALM DRIVE HOSPITAL,2012,225.31698033875,7241
7241,120010,HAWAII MEDICAL CENTER EAST,2011,225.308808151,7242
7242,360147,MARIETTA MEMORIAL HOSPITAL,2011,225.2812920126087,7243
7243,520049,BELLIN MEMORIAL HOSPITAL,2013,225.25559103772727,7244
7244,440012,WELLMONT BRISTOL REGIONAL MEDICAL CENTER,2012,225.247450522,7245
7245,150088,SAINT JOHN'S HEALTH SYSTEM,2011,225.2368920175,7246
7246,340099,VIDANT ROANOKE CHOWAN HOSPITAL,2012,225.22643596368422,7247
7247,10149,BAPTIST MEDICAL CENTER EAST,2013,225.2104241275,7248
7248,510070,RALEIGH GENERAL HOSPITAL,2011,225.170447527,7249
7249,370103,"SAYRE MEMORIAL HOSPITAL, INC",2013,225.16059828333334,7250
7250,160146,ST LUKES REGIONAL MEDICAL CENTER,2013,225.153058028,7251
7251,330047,ST MARY'S HOSPITAL AT AMSTERDAM,2012,225.15006828285715,7252
7252,370094,MIDWEST REGIONAL MEDICAL CENTER,2012,225.12585417611112,7253
7253,340064,WILKES REGIONAL MEDICAL CENTER,2013,225.1075531047059,7254
7254,100217,SEBASTIAN RIVER MEDICAL CENTER,2011,225.09699670555557,7255
7255,110071,APPLING HOSPITAL,2013,225.09088307285714,7256
7256,140189,SARAH BUSH LINCOLN HEALTH CENTER,2012,225.07421130526313,7257
7257,320022,PLAINS REGIONAL MEDICAL CENTER  CLOVIS,2011,225.07371086153847,7258
7258,140100,MIDWESTERN REGION MED CENTER,2012,225.01762979999998,7259
7259,110025,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS,2011,225.0047500682353,7260
7260,230005,EMMA L BIXBY MEDICAL CENTER,2011,225.00313419999998,7261
7261,50688,SAINT LOUISE REGIONAL HOSPITAL,2012,224.98499237571428,7262
7262,310057,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,2013,224.98331892357143,7263
7263,310029,OUR LADY OF LOURDES MEDICAL CENTER,2012,224.9811988117647,7264
7264,450497,BOWIE MEMORIAL HOSPITAL,2013,224.98044460875002,7265
7265,450033,VHS HARLINGEN HOSPITAL COMPANY LLC,2011,224.94320900058824,7266
7266,360009,LIMA MEMORIAL HEALTH SYSTEM,2012,224.90629343105263,7267
7267,110051,UNION GENERAL HOSPITAL,2013,224.89033270714285,7268
7268,100167,PLANTATION GENERAL HOSPITAL,2013,224.88076455777775,7269
7269,10083,SOUTH BALDWIN REGIONAL MEDICAL CENTER,2013,224.8701706138889,7270
7270,490123,RAPPAHANNOCK GENERAL HOSPITAL,2013,224.86579547285714,7271
7271,340010,WAYNE MEMORIAL HOSPITAL,2012,224.86107674277775,7272
7272,50261,SIERRA VIEW DISTRICT HOSPITAL,2011,224.85823021299998,7273
7273,500053,KENNEWICK GENERAL HOSPITAL,2013,224.8535435552381,7274
7274,440006,TRISTAR SKYLINE MEDICAL CENTER,2012,224.84192244666667,7275
7275,520059,AURORA MEMORIAL HOSPITAL BURLINGTON,2013,224.836668792,7276
7276,180018,ST CLAIRE REGIONAL MEDICAL CENTER,2012,224.83234540789473,7277
7277,50570,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,2013,224.82577756363636,7278
7278,200040,HENRIETTA D GOODALL HOSPITAL,2012,224.80609727736842,7279
7279,330203,CROUSE HOSPITAL,2011,224.79125654769229,7280
7280,50104,SAINT FRANCIS MEDICAL CENTER,2012,224.78483829187502,7281
7281,450661,ODESSA REGIONAL HOSPITAL,2012,224.7563756763636,7282
7282,390013,EVANGELICAL COMMUNITY HOSPITAL,2011,224.74533804105263,7283
7283,450346,BAPTIST BEAUMONT HOSPITAL,2013,224.74182547736842,7284
7284,10144,SPRINGHILL MEDICAL CENTER,2013,224.70857113333332,7285
7285,440009,CUMBERLAND MEDICAL CENTER,2012,224.70298022066666,7286
7286,60064,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,2011,224.697140473,7287
7287,420027,ANMED HEALTH,2011,224.68988536444442,7288
7288,190045,ST TAMMANY PARISH HOSPITAL,2013,224.67863236157896,7289
7289,10069,MEDICAL CENTER BARBOUR,2011,224.67513774833333,7290
7290,450697,SOUTHWEST GENERAL HOSPITAL,2012,224.665219669375,7291
7291,50616,ST JOHNS PLEASANT VALLEY HOSPITAL,2013,224.65119804875002,7292
7292,110122,SOUTH GEORGIA MEDICAL CENTER,2013,224.63780864529411,7293
7293,260017,PHELPS COUNTY REGIONAL MEDICAL CENTER,2012,224.61185019941175,7294
7294,330249,"COMMUNITY MEMORIAL HOSPITAL, INC",2011,224.60464891555557,7295
7295,180079,HARRISON MEMORIAL HOSPITAL,2013,224.59246586545453,7296
7296,450235,MEMORIAL HOSPITAL,2011,224.58842847,7297
7297,30037,ST LUKES MEDICAL CENTER,2011,224.58199698857143,7298
7298,160080,MERCY MEDICAL CENTER-CLINTON,2013,224.57642939785714,7299
7299,10092,D C H REGIONAL MEDICAL CENTER,2011,224.5555468985,7300
7300,340075,CMC-BLUE RIDGE,2013,224.53596626049998,7301
7301,10144,SPRINGHILL MEDICAL CENTER,2012,224.48459421375,7302
7302,100081,HEALTHMARK REGIONAL MEDICAL CENTER,2012,224.47761667,7303
7303,50084,ST JOSEPHS MEDICAL CENTER OF STOCKTON,2012,224.46946284454546,7304
7304,110095,TIFT REGIONAL MEDICAL CENTER,2013,224.45318414058823,7305
7305,30043,SIERRA VISTA REGIONAL HEALTH CENTER INC,2011,224.452692479,7306
7306,360143,MARYMOUNT HOSPITAL,2012,224.42820925071427,7307
7307,140040,GALESBURG COTTAGE HOSPITAL,2013,224.420949895,7308
7308,190065,BATON ROUGE GENERAL MEDICAL CENTER,2012,224.40192386777778,7309
7309,110128,MEADOWS REGIONAL MEDICAL CENTER,2013,224.3903705688889,7310
7310,150154,INDIANA HEART HOSPITAL THE,2012,224.366433903,7311
7311,10062,WIREGRASS MEDICAL CENTER,2013,224.341581533,7312
7312,250102,MISSISSIPPI BAPTIST MEDICAL CENTER,2011,224.3341022535,7313
7313,340160,MURPHY MEDICAL CENTER INC,2011,224.2960571409091,7314
7314,360234,MERCY FRANCISCAN HOSPITAL - MT AIRY,2012,224.26705035058822,7315
7315,150005,HENDRICKS REGIONAL HEALTH,2012,224.2387649311765,7316
7316,340032,GASTON MEMORIAL HOSPITAL,2012,224.2146526635,7317
7317,140093,PRESENCE UNITED SAMARITANS MEDICAL CENTER,2012,224.1934164546154,7318
7318,390157,OHIO VALLEY GENERAL HOSPITAL,2011,224.1432586026316,7319
7319,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,2013,224.13473909705883,7320
7320,520206,AURORA MEDICAL CENTER,2012,224.13171954789476,7321
7321,420079,TRIDENT MEDICAL CENTER,2013,224.10461820700002,7322
7322,520206,AURORA MEDICAL CENTER,2013,224.10215738666668,7323
7323,140115,THOREK MEMORIAL HOSPITAL,2013,224.055573219375,7324
7324,450051,METHODIST DALLAS MEDICAL CENTER,2011,223.99036902722224,7325
7325,180029,HAZARD ARH REGIONAL MEDICAL CENTER,2011,223.98041571,7326
7326,180149,WESTLAKE REGIONAL HOSPITAL,2011,223.97920833375,7327
7327,330086,MOUNT VERNON HOSPITAL,2011,223.95734190153846,7328
7328,60100,"MEDICAL CENTER OF AURORA, THE",2012,223.95380552923078,7329
7329,30101,WESTERN ARIZONA REGIONAL MEDICAL CTR,2012,223.915523984,7330
7330,260091,SSM ST MARYS HEALTH CENTER,2012,223.907839749,7331
7331,490093,SENTARA CAREPLEX HOSPITAL,2011,223.906602079,7332
7332,340151,HALIFAX REGIONAL MEDICAL CENTER INC,2011,223.90294036,7333
7333,520030,ASPIRUS WAUSAU HOSPITAL,2012,223.88674617499998,7334
7334,220067,QUINCY MEDICAL CENTER,2011,223.85988115235293,7335
7335,450847,MEMORIAL HERMANN KATY HOSPITAL,2011,223.84470842888888,7336
7336,40152,PHYSICIANS' SPECIALTY HOSPITAL,2011,223.79174982,7337
7337,520207,AURORA MEDICAL CENTER,2012,223.74928832133335,7338
7338,60064,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,2013,223.739892558,7339
7339,100068,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER,2011,223.69606122599998,7340
7340,450209,NORTHWEST TEXAS HOSPITAL,2011,223.69307461555556,7341
7341,100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,2013,223.68997958,7342
7342,260052,MERCY HOSPITAL WASHINGTON,2012,223.67030723684212,7343
7343,370016,INTEGRIS BASS BAPTIST HEALTH CENTER,2011,223.65633182083334,7344
7344,10090,PROVIDENCE HOSPITAL,2012,223.60965980454546,7345
7345,340123,RANDOLPH HOSPITAL,2013,223.60357845562498,7346
7346,100267,ENGLEWOOD COMMUNITY HOSPITAL,2013,223.59375855230766,7347
7347,340028,CAPE FEAR VALLEY MEDICAL CENTER,2013,223.58673612449996,7348
7348,440033,TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER,2012,223.57913521083333,7349
7349,330004,HEALTH ALLIANCE HOSPITAL BROADWAY CAMPUS,2013,223.54889121083332,7350
7350,110010,EMORY UNIVERSITY HOSPITAL,2013,223.5429625042857,7351
7351,140125,GATEWAY REGIONAL MEDICAL CENTER,2012,223.5127683863158,7352
7352,250040,SINGING RIVER HOSPITAL,2012,223.50766120666668,7353
7353,180021,PINEVILLE COMMUNITY HOSPITAL,2012,223.48592056571428,7354
7354,490123,RAPPAHANNOCK GENERAL HOSPITAL,2011,223.48189371,7355
7355,40018,SUMMIT MEDICAL CENTER,2012,223.47673195846153,7356
7356,390179,CHESTER COUNTY HOSPITAL,2013,223.46118580499999,7357
7357,450040,COVENANT MEDICAL CENTER,2011,223.45219478111113,7358
7358,140093,PRESENCE UNITED SAMARITANS MEDICAL CENTER,2013,223.43715140428571,7359
7359,370028,INTEGRIS BAPTIST MEDICAL CENTER,2013,223.4363426510526,7360
7360,510022,CHARLESTON AREA MEDICAL CENTER,2013,223.43247848958333,7361
7361,450424,SAN JACINTO METHODIST HOSPITAL,2012,223.43072711142855,7362
7362,500150,LEGACY SALMON CREEK MEDICAL CENTER,2013,223.38732982599998,7363
7363,490088,BEDFORD MEMORIAL HOSPITAL,2012,223.31504312666667,7364
7364,510039,OHIO VALLEY MEDICAL CENTER,2012,223.30404023454545,7365
7365,180050,HARLAN APPALACHIAN REGIONAL HEALTHCARE HOSPITAL,2012,223.3027675307143,7366
7366,160104,TRINITY BETTENDORF,2011,223.29152393764707,7367
7367,390102,UPMC ST MARGARET,2013,223.27749803272727,7368
7368,360170,BERGER HOSPITAL,2013,223.27368136411764,7369
7369,100117,BAPTIST MEDICAL CENTER  BEACHES,2012,223.25789813375002,7370
7370,50385,PALM DRIVE HOSPITAL,2013,223.25142542363636,7371
7371,140034,ST MARYS HOSPITAL,2013,223.24664799,7372
7372,450072,BRAZOSPORT REGIONAL HEALTH SYSTEM,2011,223.2164478657143,7373
7373,260190,LEE'S SUMMIT MEDICAL CENTER,2012,223.21406218529413,7374
7374,440053,MIDDLE TENNESSEE MEDICAL CENTER INC,2011,223.155089171875,7375
7375,450709,CHRISTUS ST JOHN HOSPITAL,2012,223.1459896111111,7376
7376,450177,UVALDE MEMORIAL HOSPITAL,2013,223.14006697615383,7377
7377,360066,ST RITA'S MEDICAL CENTER,2011,223.13385673181818,7378
7378,440109,HARDIN MEDICAL CENTER,2011,223.13344236866666,7379
7379,520009,ST ELIZABETH HSPTL,2012,223.1283246517647,7380
7380,250072,CENTRAL MISSISSIPPI MEDICAL CENTER,2011,223.124206110625,7381
7381,330211,CLAXTON-HEPBURN MEDICAL CENTER,2012,223.1159926835294,7382
7382,450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,2012,223.11315650999998,7383
7383,260138,ST LUKES HOSPITAL OF KANSAS CITY,2013,223.10868071250002,7384
7384,330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,2013,223.1085420455,7385
7385,50036,BAKERSFIELD MEMORIAL HOSPITAL,2012,223.1002241881818,7386
7386,150075,BLUFFTON REGIONAL MEDICAL CENTER,2013,223.08594884272728,7387
7387,150026,IU HEALTH GOSHEN HOSPITAL,2012,223.07866295904765,7388
7388,180078,PAUL B HALL REGIONAL MEDICAL CENTER,2013,223.06599324833334,7389
7389,390102,UPMC ST MARGARET,2012,223.0650995418182,7390
7390,330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,2011,223.0479679935,7391
